,flags,time/s,control/V,Ewe/V,I/mA,(Q-Qo)/C,I Range,overvoltage,irfree
1050,22,4048.121497735774,1.3124058,1.3120768,1.499480916569226,0.27176252,39,0.000749740458284613,1.3113270665638102
1051,22,4048.4338977278967,1.3136555,1.3133184,1.500033931200317,0.27223596,39,0.0007500169656001585,1.312568354807166
1052,22,4048.746497719985,1.314906,1.3145816,1.5022076383291854,0.27271035,39,0.0007511038191645926,1.3138305287949712
1053,22,4049.058997712091,1.3161559,1.3158299,1.5086457448246104,0.27318588,39,0.0007543228724123052,1.3150755502126097
1054,22,4049.3714977041964,1.3174058,1.3170898,1.517494117327928,0.27366382,39,0.0007587470586639639,1.3163310490076203
1055,22,4049.6840976962994,1.3186563,1.3183409,1.5159163596740095,0.27414274,39,0.0007579581798370048,1.3175829393802827
1056,22,4049.996597688405,1.3199062,1.3195887,1.5197686002390816,0.27462205,39,0.0007598843001195408,1.3188287768937281
1057,22,4050.3090976805106,1.3211563,1.3208392,1.5270608793367657,0.27510315,39,0.0007635304396683829,1.3200756362015669
1058,22,4050.6216976726137,1.3224068,1.3220868,1.52997146500471,0.27558595,39,0.000764985732502355,1.3213218253331716
1059,22,4050.9341976647265,1.3236569,1.3233511,1.5311623031267665,0.27606893,39,0.0007655811515633833,1.322585563639086
1060,22,4051.246697656825,1.3249067,1.3245918,1.5347690347985132,0.27655268,39,0.0007673845173992567,1.3238243713496052
1061,22,4051.559297648928,1.3261571,1.3258406,1.5387104760319823,0.27703783,39,0.0007693552380159911,1.3250712371463225
1062,22,4051.871697641036,1.3274068,1.3270968,1.5458503662087928,0.27752468,39,0.0007729251831043964,1.3263238946945202
1063,22,4052.184297633139,1.328657,1.3283461,1.549898548705837,0.27801362,39,0.0007749492743529185,1.3275711839577637
1064,22,4052.496897625242,1.3299075,1.3295914,1.5542487919406458,0.2785036,39,0.0007771243959703229,1.328814269074794
1065,22,4052.8092976173502,1.3311571,1.3308274,1.559208907684301,0.2789949,39,0.0007796044538421505,1.3300477509309845
1066,22,4053.121897609468,1.3324075,1.3320744,1.5610733426048355,0.2794873,39,0.0007805366713024178,1.3312938670915149
1067,22,4053.4344976015564,1.3336579,1.333332,1.5713877431708685,0.27998176,39,0.0007856938715854342,1.3325462486867032
1068,22,4053.7468975936645,1.3349075,1.3345953,1.5742817068045794,0.28047812,39,0.0007871408534022897,1.3338081817555454
1069,22,4054.0594975857675,1.336158,1.335849,1.5760663372203538,0.28097564,39,0.0007880331686101769,1.3350610135385432
1070,22,4054.371997577873,1.3374078,1.3370882,1.580700321606134,0.2814738,39,0.0007903501608030669,1.3362978771112306
1071,22,4054.6844975699787,1.3386579,1.3383356,1.588170212510125,0.28197384,39,0.0007940851062550624,1.337541548171638
1072,22,4054.9970975620963,1.3399085,1.3395809,1.5972566785039106,0.28247696,39,0.0007986283392519553,1.3387822651772885
1073,22,4055.30949755419,1.3411579,1.340835,1.6036430532081423,0.28298226,39,0.0008018215266040711,1.3400331537160106
1074,22,4055.622097546293,1.3424082,1.3420787,1.607540580337739,0.28348902,39,0.0008037702901688695,1.3412749154703292
1075,22,4055.934697538396,1.3436587,1.3433332,1.6138169924436365,0.28399748,39,0.0008069084962218183,1.3425263358275086
1076,22,4056.247197530509,1.3449087,1.3445827,1.626156698955329,0.2845087,39,0.0008130783494776645,1.3437695985380345
1077,22,4056.559697522607,1.3461586,1.3458399,1.6357145233375414,0.28502324,39,0.0008178572616687707,1.345022000793446
1078,22,4056.87229751471,1.347409,1.3470943,1.6420511142236647,0.28554025,39,0.0008210255571118323,1.3462732718519457
1079,22,4057.1846975068183,1.3486588,1.3483454,1.6517022688233993,0.28605968,39,0.0008258511344116997,1.3475195477684814
1080,22,4057.4972974989214,1.3499091,1.3495768,1.6585098995883776,0.28658193,39,0.0008292549497941888,1.3487475759141585
1081,22,4057.809897491039,1.3511596,1.3508167,1.672554397140246,0.28710753,39,0.000836277198570123,1.3499804494860002
1082,22,4058.1222974831326,1.3524091,1.3520783,1.6854439282840303,0.28763694,39,0.0008427219641420152,1.3512355966317442
1083,22,4058.4348974752356,1.3536594,1.3533286,1.6987108559665849,0.28817067,39,0.0008493554279832925,1.3524792301967115
1084,22,4058.7474974673387,1.3549099,1.3545871,1.707868229148005,0.28870794,39,0.0008539341145740025,1.3537331439799085
1085,22,4059.0598974594614,1.3561596,1.3558346,1.725438179091789,0.28924912,39,0.0008627190895458945,1.3549718842200855
1086,22,4059.37249745155,1.3574098,1.3570981,1.7418877668569657,0.28979585,39,0.0008709438834284828,1.3562271586861516
1087,22,4059.6850974436675,1.3586602,1.3583431,1.7567977443003144,0.29034713,39,0.0008783988721501572,1.3574647255174983
1088,22,4059.997497435761,1.35991,1.3595775,1.774969122483908,0.29090363,39,0.000887484561241954,1.358690052021705
1089,22,4060.310097427864,1.3611604,1.3608322,1.7967053981829402,0.2914667,39,0.0008983526990914701,1.3599338616563772
1090,22,4060.6225974199697,1.3624102,1.3620858,1.8148380328708633,0.2920362,39,0.0009074190164354317,1.3611784002279492
1091,22,4060.93509741209,1.3636602,1.3633138,1.84122642237228,0.29261264,39,0.00092061321118614,1.3623931809248613
1092,22,4061.2476974041783,1.3649107,1.3645731,1.8661132716295228,0.29319727,39,0.0009330566358147614,1.363640064435047
1093,22,4061.560197396284,1.3661606,1.3658297,1.9002475305348163,0.2937908,39,0.0009501237652674081,1.3648795824267492
1094,22,4061.8726973883895,1.3674105,1.3670678,1.931060144172509,0.29439443,39,0.0009655300720862545,1.3661022838012047
1095,22,4062.1852973804926,1.3686612,1.3683205,1.9652835898369503,0.2950085,39,0.000982641794918475,1.367337823292972
1096,22,4062.4976973726007,1.3699108,1.3695607,2.0053999545357835,0.29563382,39,0.0010026999772678917,1.368558018559109
1097,22,4062.8102973647037,1.3711609,1.3708196,2.0520894690210216,0.29627296,39,0.0010260447345105108,1.3697935238995227
1098,22,4063.122897356807,1.3724114,1.37207,2.101598233855226,0.29692698,39,0.001050799116927613,1.3710191557552038
1099,22,4063.435297348915,1.3736613,1.3733337,2.1528546578365404,0.29759657,39,0.0010764273289182703,1.3722572652217409
1100,22,4063.7478973410325,1.3749114,1.3745887,2.2162652247301775,0.29828444,39,0.0011081326123650887,1.3734805953386846
1101,22,4064.060497333121,1.3761619,1.3758454,2.283414911107684,0.29899266,39,0.001141707455553842,1.3747037248259404
1102,22,4064.372897325229,1.3774115,1.3770967,2.3547881616782504,0.29972216,39,0.0011773940808391251,1.37591925890378
1103,22,4064.685497317332,1.378662,1.3783139,2.432378760250873,0.30047533,39,0.0012161893801254365,1.3770977096600967
1104,22,4064.9980973094353,1.3799121,1.3795842,2.5236783238360143,0.30125523,39,0.001261839161918007,1.3783223540677574
1105,22,4065.3104973015434,1.3811619,1.380812,2.631749306574065,0.3020658,39,0.0013158746532870324,1.3794961742587613
1106,22,4065.623097293661,1.3824124,1.3820704,2.7384668823788303,0.30291054,39,0.0013692334411894152,1.380701188731357
1107,22,4065.935597285752,1.3836623,1.3833069,2.8598387827339664,0.3037907,39,0.0014299193913669833,1.3818769415324001
1108,22,4066.2480972778576,1.3849123,1.3845469,2.999647285617556,0.30471116,39,0.001499823642808778,1.3830470523108656
1109,22,4066.5606972699607,1.386163,1.3858131,3.1454790389926757,0.305677,39,0.0015727395194963377,1.3842403775077863
1110,22,4066.8731972620735,1.3874127,1.3870553,3.309465229680754,0.30669078,39,0.0016547326148403769,1.3854005452095615
1111,22,4067.185697254172,1.3886626,1.388295,3.489421269241724,0.30775818,39,0.0017447106346208622,1.386550343801109
1112,22,4067.498297246275,1.3899131,1.389545,3.686445316632181,0.30888516,39,0.0018432226583160905,1.3877017411783539
1113,22,4067.8107972383805,1.3911632,1.3907717,3.8961933071003614,0.31007567,39,0.0019480966535501806,1.388823649981887
1114,22,4068.123297230486,1.392413,1.3920364,4.140077114766373,0.31133685,39,0.0020700385573831867,1.3899663994308982
1115,22,4068.435897222589,1.3936635,1.3932968,4.395040685660305,0.31267628,39,0.002197520342830153,1.3910993174638715
1116,22,4068.7482972146972,1.3949131,1.3945312,4.68310021625051,0.3140998,39,0.0023415501081252552,1.3921896998918748
1117,22,4069.0608972068003,1.3961635,1.395793,4.991298521934638,0.31561744,39,0.002495649260967319,1.3932973118596381
1118,22,4069.3734971989034,1.3974138,1.3970404,5.31721785274971,0.31723434,39,0.002658608926374855,1.39438175820009
1119,22,4069.6858971910115,1.3986635,1.3982872,5.678261636229308,0.31895748,39,0.002839130818114654,1.3954480462677619
1120,22,4069.9984971831145,1.3999139,1.3995222,6.074149301800176,0.32080013,39,0.003037074650900088,1.3964851106747225
1121,22,4070.311097175232,1.4011643,1.4007708,6.49666916040151,0.322771,39,0.003248334580200755,1.3975224488441766
1122,22,4070.6234971673257,1.402414,1.4020045,6.963969261664019,0.32487956,39,0.0034819846308320095,1.3985224957311064
1123,22,4070.9360971594288,1.4036645,1.4032505,7.4578459765943705,0.32714012,39,0.0037289229882971854,1.3995215328680262
1124,22,4071.248697151532,1.4049146,1.4044987,7.996777620800941,0.3295619,39,0.003998388810400471,1.400500307516809
1125,22,4071.5610971436545,1.4061643,1.4057385,8.573275179981806,0.3321566,39,0.004286637589990903,1.4014518353485468
1126,22,4071.873697135743,1.4074148,1.406962,9.191940573081837,0.33493972,39,0.004595970286540918,1.4023660667999458
1127,22,4072.1861971278486,1.4086646,1.4081918,9.859256955223614,0.33792323,39,0.004929628477611807,1.4032621716398808
1128,22,4072.498697119954,1.4099149,1.4094397,10.576618230690169,0.34112304,39,0.005288309115345085,1.4041513738451652
1129,22,4072.8362971114257,1.4112651,1.4109312,11.436228528263243,0.34485134,38,0.005718114264131622,1.405213115327238
1130,22,4073.1487971035385,1.4125149,1.412195,12.277412050254725,0.34857738,38,0.006138706025127363,1.40605626124477
1131,22,4073.461297095637,1.4137651,1.4134511,13.155186692118434,0.3525717,38,0.006577593346059217,1.4068734822078348
1132,22,4073.77389708774,1.4150155,1.4146985,14.098450809361736,0.35685188,38,0.007049225404680868,1.4076492561550726
1133,22,4074.0863970798455,1.4162656,1.4159486,15.083947227807602,0.36143276,38,0.0075419736139038015,1.4084066557653687
1134,22,4074.398897071951,1.4175153,1.4171836,16.14569106617006,0.3663333,38,0.00807284553308503,1.4091107920859336
1135,22,4074.7114970640687,1.4187659,1.4184395,17.265336585801236,0.37157658,38,0.008632668292900618,1.4098068391915355
1136,22,4075.0238970561622,1.4200155,1.419688,18.438211042970806,0.37717485,38,0.009219105521485403,1.410468880852416
1137,22,4075.3364970482653,1.4212658,1.4209282,19.67264124747311,0.38315332,38,0.009836320623736555,1.411091919198651
1138,22,4075.6490970403684,1.4225163,1.4221863,20.995214210442015,0.3895317,38,0.010497607105221008,1.4116886483497961
1139,22,4075.961497032491,1.4237659,1.4234356,22.35240862590905,0.3963248,38,0.011176204312954525,1.4122593644965546
1140,22,4076.2740970245795,1.4250163,1.4246666,23.78907841480401,0.4035593,38,0.011894539207402004,1.4127721039352983
1141,22,4076.586697016697,1.4262666,1.4259216,25.29844107144376,0.41125458,38,0.012649220535721881,1.4132723387980795
1142,22,4076.8990970087907,1.4275162,1.427164,26.872349692357716,0.41942668,38,0.013436174846178858,1.4137277837033206
1143,22,4077.2116970008938,1.4287666,1.4284041,28.515508464989395,0.42810693,38,0.014257754232494698,1.4141463385562016
1144,22,4077.5241969929994,1.4300165,1.4296587,30.226709903757126,0.43730852,38,0.015113354951878563,1.4145452964000502
1145,22,4077.8366969851195,1.4312667,1.4308988,32.006649092998735,0.4470556,38,0.016003324546499366,1.414895461044626
1146,22,4078.149296977208,1.432517,1.432158,33.85224756020466,0.4573728,38,0.01692612378010233,1.415231869536548
1147,22,4078.4617969693136,1.4337671,1.4333993,35.74479398450035,0.46827143,38,0.017872396992250173,1.4155269226564926
1148,22,4078.774296961419,1.435017,1.434649,37.730186373467774,0.47977552,38,0.018865093186733888,1.4157838974443697
1149,22,4079.0868969535222,1.4362675,1.4359007,39.789002435335874,0.4919158,38,0.019894501217667938,1.4160061869537188
1150,22,4079.399396945628,1.4375175,1.4371337,41.89369439257348,0.5047036,38,0.02094684719628674,1.4161868226569236
1151,22,4079.7118969377334,1.4387673,1.438391,44.04173990910584,0.51815575,38,0.02202086995455292,1.4163701002755495
1152,22,4080.0244969298365,1.4400178,1.4396393,46.27220603378544,0.53229654,38,0.023136103016892718,1.4165032268933857
1153,22,4080.3368969219446,1.4412675,1.4408778,48.56223275650403,0.5471347,38,0.024281116378252015,1.4165966788411695
1154,22,4080.649496914062,1.4425178,1.4421176,50.94340364683012,0.56271225,38,0.02547170182341506,1.4166458700073346
1155,22,4080.9620969061507,1.4437681,1.4433631,53.38416934326119,0.5790442,38,0.026692084671630596,1.4166709858163455
1156,22,4081.2745968982563,1.4450184,1.4446094,55.89199736281557,0.59614384,38,0.027945998681407788,1.4166634049288218
1157,22,4081.587096890362,1.4462683,1.4458581,58.43534181068566,0.61403286,38,0.02921767090534283,1.416640450012931
1158,22,4081.899696882465,1.4475186,1.4471018,61.02561693323469,0.6327304,38,0.030512808466617344,1.41658902296954
1159,22,4082.212096874573,1.4487684,1.4483414,63.63685803837416,0.6522289,38,0.03181842901918708,1.416522940609719
1160,22,4082.5246968666906,1.4500188,1.4495887,66.33890473053742,0.6725705,38,0.03316945236526871,1.4164192040602073
1161,22,4082.837296858779,1.451269,1.4508283,69.08383754196313,0.69376373,38,0.03454191877098157,1.416286395056533
1162,22,4083.1496968508873,1.4525187,1.4520923,71.69126399663742,0.71577954,38,0.03584563199831871,1.4162466579263029
1163,22,4083.4622968429903,1.4537692,1.4533454,74.41270934257318,0.7386416,38,0.03720635467128659,1.4161390633050928
1164,22,4083.774796835103,1.4550189,1.4545864,77.32250190279392,0.7623774,38,0.038661250951396955,1.415925135729206
1165,22,4084.0872968272015,1.456269,1.4558345,80.31485118649118,0.7870355,38,0.04015742559324559,1.4156770823489542
1166,22,4084.3998968193046,1.4575195,1.457077,83.33086086763433,0.8126406,38,0.041665430433817166,1.4154115959333704
1167,22,4084.7124968114076,1.4587698,1.4583224,86.37521310356345,0.83919317,38,0.04318760655178173,1.4151347992633427
1168,22,4085.0248968035157,1.4600192,1.4595687,89.48920350046757,0.8666905,38,0.04474460175023379,1.4148241371871442
1169,22,4085.3374967956333,1.46127,1.4608079,92.65719093397297,0.89518756,38,0.046328595466986484,1.4144793240352718
1170,22,4085.6499967877317,1.4625199,1.4620503,95.86587980030913,0.92467254,38,0.04793293990015456,1.414117378817802
1171,22,4085.96249677983,1.4637697,1.4633081,98.8743073563702,0.95512784,38,0.049437153678185096,1.4138709422538218
1172,22,4086.275096771933,1.4650203,1.4645604,102.03285830569598,0.98655695,38,0.05101642915284799,1.4135439603658897
1173,22,4086.5874967640557,1.4662699,1.4657869,105.33909352377077,1.0189767,38,0.052669546761885386,1.4131173871370404
1174,22,4086.9125967558284,1.4675702,1.467117,108.94451097871993,1.0538566,38,0.054472255489359966,1.4126446964530839
1175,22,4087.2376967476157,1.4688705,1.4685402,112.80441392453588,1.0899078,37,0.05640220696226794,1.4121379846881226
1176,22,4087.550096739724,1.4701203,1.4697751,116.05663088339747,1.1256856,37,0.05802831544169874,1.4117467652391484
1177,22,4087.862696731827,1.4713706,1.471037,119.4779529927182,1.1625295,37,0.0597389764963591,1.4112980537236726
1178,22,4088.17529672393,1.4726208,1.4722847,123.11038995515142,1.2004766,37,0.06155519497757571,1.4107294796668945
1179,22,4088.487696716038,1.4738706,1.4735315,126.56716421379951,1.239507,37,0.06328358210689976,1.410247902496982
1180,22,4088.800296708141,1.4751211,1.4747989,130.05682479077439,1.2796466,37,0.06502841239538719,1.4097705053749985
1181,22,4089.112896700244,1.4763713,1.4760472,133.65979567054137,1.320896,37,0.06682989783527069,1.4092172604060014
1182,22,4089.4252966923523,1.477621,1.4772948,137.34546406798745,1.3632585,37,0.06867273203399372,1.4086220706317167
1183,22,4089.7378966844553,1.4788715,1.4785353,141.0771353364048,1.4068072,37,0.0705385676682024,1.4079967268645734
1184,22,4090.050396676568,1.4801214,1.479787,144.89561809314068,1.4515215,37,0.07244780904657035,1.4073391830264887
1185,22,4090.3628966686665,1.4813714,1.4810354,148.74196491829207,1.4974333,37,0.07437098245914603,1.4066643692940888
1186,22,4090.6754966607696,1.4826218,1.4822708,152.5448025543942,1.5445546,37,0.0762724012771971,1.405998435552942
1187,22,4090.987996652875,1.4838719,1.4835212,156.43178385054262,1.5928631,37,0.07821589192527131,1.405305331142966
1188,22,4091.3004966449807,1.4851217,1.4847735,160.13641050363003,1.642359,37,0.08006820525181502,1.4047053114031534
1189,22,4091.6130966370984,1.4863722,1.4860063,163.7111086113232,1.6930063,37,0.0818555543056616,1.4041507056125513
1190,22,4091.925496629192,1.4876218,1.4872571,167.58854184328266,1.7447861,37,0.08379427092164132,1.403462852071828
1191,22,4092.238096621295,1.4888722,1.4885079,171.5623675622619,1.7978266,37,0.08578118378113095,1.4027266830783052
1192,22,4092.550696613398,1.4901226,1.4897574,175.6087390866992,1.8521204,37,0.0878043695433496,1.4019530490891576
1193,22,4092.863196605511,1.4913728,1.4910202,179.73069724513135,1.9076736,37,0.08986534862256568,1.4011548540141532
1194,22,4093.175696597609,1.4926226,1.4922657,183.88593656810144,1.9645206,37,0.09194296828405073,1.4003227330098946
1195,22,4093.4882965897123,1.493873,1.4935378,187.70146032738046,2.0226326,37,0.09385073016369024,1.3996870534590515
1196,22,4093.8006965818204,1.4951227,1.4947813,191.56979026982094,2.0819063,37,0.09578489513491047,1.3989963605871354
1197,22,4094.1132965739234,1.4963729,1.4960175,195.73504546210853,2.142474,37,0.09786752273105427,1.3981499333236331
1198,22,4094.4258965660265,1.4976236,1.4972738,199.92868456314773,2.2043486,37,0.09996434228157386,1.3973094604756893
1199,22,4094.7382965581346,1.498873,1.4985248,204.2129026064065,2.2675073,37,0.10210645130320324,1.3964183337386058
1200,22,4095.0508965502377,1.5001235,1.499774,208.32283940231628,2.33202,37,0.10416141970115814,1.3956125594858535
1201,22,4095.3633965423505,1.5013734,1.5010301,212.43772274717503,2.397796,37,0.10621886137358752,1.3948112260974208
1202,22,4095.675896534449,1.5026236,1.5022715,216.740934674532,2.464887,37,0.108370467337266,1.393901065675124
1203,22,4095.9884965274687,1.5038738,1.5035138,221.07017569473015,2.5333507,37,0.11053508784736507,1.3929787251714338
1204,22,4096.301096522628,1.5051242,1.5047643,225.28243267650578,2.6031475,37,0.11264121633825289,1.3921231021279337
1205,22,4096.6134965188685,1.5063738,1.5060107,229.67452995173014,2.6742454,37,0.11483726497586506,1.3911733866125748
1206,22,4096.926096515061,1.5076244,1.5072519,234.04409590232444,2.7467573,37,0.11702204795116222,1.3902298107600806
1207,22,4097.238596511292,1.5088743,1.5085063,238.345997053656,2.8206024,37,0.119172998526828,1.3893332995383576
1208,22,4097.551096507494,1.5101241,1.5097635,242.7233928879009,2.8958015,37,0.12136169644395045,1.3884017827888377
1209,22,4097.863696503708,1.5113747,1.5110234,247.29560630390938,2.9724252,37,0.12364780315195469,1.3873755990620955
1210,22,4098.176196499924,1.5126246,1.5122755,251.52859781870393,3.0504005,37,0.12576429890935195,1.3865111584728502
1211,22,4098.488696496141,1.5138747,1.5135156,255.90546478771194,3.1297197,37,0.12795273239385596,1.385562859227543
1212,22,4098.801296492362,1.515125,1.514766,260.4924041439192,3.2104664,37,0.1302462020719596,1.3845197757875374
1213,22,4099.113696488574,1.5163747,1.5160093,265.13052622913597,3.2926023,37,0.13256526311456798,1.3834440676349438
1214,22,4099.426296484795,1.5176249,1.5172563,269.48468793021584,3.3761957,37,0.13474234396510792,1.382513915953105
1215,22,4099.738896481009,1.5188755,1.5185087,274.082569039595,3.461188,37,0.1370412845197975,1.381467388194436
1216,22,4100.051296477228,1.520125,1.5197185,278.5751953825932,3.5475476,37,0.13928759769129662,1.3804309301025877
1217,22,4100.363896473442,1.5213755,1.5209764,282.9816596273745,3.6353512,37,0.14149082981368724,1.379485594403537
1218,22,4100.676496469678,1.5226257,1.5222279,287.69407005330595,3.724581,37,0.14384703502665297,1.3783808483122753
1219,22,4100.988896465875,1.5238755,1.5234796,292.1991536707319,3.8151944,37,0.14609957683536595,1.3773800040438455
1220,22,4101.301496462111,1.5251259,1.5247171,296.8854926492322,3.9073012,37,0.1484427463246161,1.376274346189422
1221,22,4101.614096458303,1.5263761,1.525973,301.4445408286347,4.000854,37,0.15072227041431735,1.3752506919651382
1222,22,4101.926496454544,1.5276257,1.5272216,306.1740755084436,4.0957966,37,0.1530870377542218,1.3741345227239887
1223,22,4102.239096450736,1.5288764,1.5284811,310.853601023794,4.1922727,37,0.155426800511897,1.373054325319707
1224,22,4102.551596446967,1.5301262,1.5297414,315.6190421655979,4.290193,37,0.15780952108279894,1.3719318853579359
1225,22,4102.864096443169,1.5313761,1.5309838,320.27232967725195,4.389585,37,0.16013616483862597,1.3708476408178072
1226,22,4103.176696439383,1.5326267,1.532235,325.08218615203214,4.4904876,37,0.16254109307601608,1.369693933283542
1227,22,4103.489096435602,1.5338763,1.5334847,329.80555425441526,4.5928144,37,0.16490277712720763,1.3685819202147114
1228,22,4103.801696431816,1.5351266,1.5347211,334.5577112244812,4.696689,37,0.1672788556122406,1.367442280480899
1229,22,4104.114296428037,1.536377,1.5359638,339.37951922935736,4.80206,37,0.16968975961467866,1.3662740141127383
1230,22,4104.426796424246,1.5376272,1.537224,344.19211821241606,4.9089017,37,0.17209605910620804,1.36512799523034
1231,22,4104.73929642047,1.5388768,1.5384707,348.95271781234806,5.01724,37,0.17447635890617402,1.363994386180496
1232,22,4105.051896416684,1.5401274,1.539726,353.81966404488867,5.1271186,37,0.17690983202244434,1.3628161868831954
1233,22,4105.364296412903,1.5413771,1.5409732,358.7202338325851,5.238451,37,0.17936011691629256,1.3616130695766273
1234,22,4105.676896409117,1.5426275,1.5422161,363.5344754370217,5.3513746,37,0.18176723771851083,1.3604488248272655
1235,22,4105.989496405353,1.5438777,1.5434601,368.3370713479935,5.465801,37,0.18416853567399677,1.3592915950175315
1236,22,4106.30189640155,1.5451274,1.5447088,373.2860758530992,5.5816774,37,0.1866430379265496,1.3580658100730232
1237,22,4106.614496397786,1.5463778,1.5459647,378.26058011493296,5.6991787,37,0.18913029005746648,1.3568344278075237
1238,22,4106.927096393978,1.5476282,1.5472108,383.23084619909787,5.8182335,37,0.19161542309954893,1.3555953894691157
1239,22,4107.239496390219,1.5488777,1.5484657,388.0592619182471,5.9387445,37,0.19402963095912354,1.354436097800642
1240,22,4107.552096386411,1.5501283,1.5497166,392.9569766504451,6.060852,37,0.19647848832522255,1.3532381035097993
1241,22,4107.864696382625,1.5513785,1.5509645,397.89705573567153,6.1844974,37,0.19894852786783576,1.3520159468102038
1242,22,4108.177096378844,1.5526283,1.5522245,402.8794267483099,6.309613,37,0.20143971337415495,1.3507848034944363
1243,22,4108.489696375058,1.5538788,1.553481,407.90899854727263,6.436374,37,0.20395449927363632,1.3495264835068201
1244,22,4108.8021963712745,1.5551286,1.5547138,412.8452143922943,6.564652,37,0.20642260719614713,1.3482912380568437
1245,22,4109.114696367491,1.5563786,1.555964,417.8998212488359,6.69449,37,0.20894991062441795,1.3470140824480918
1246,22,4109.427296363712,1.557629,1.5572191,423.00469571341546,6.8259573,37,0.21150234785670774,1.3457167998254822
1247,22,4109.739796359936,1.5588793,1.5584599,428.0715466313195,6.958974,37,0.21403577331565976,1.3444241046521748
1248,22,4110.052296356145,1.5601288,1.5597031,433.13138387437584,7.093571,37,0.21656569193718792,1.3431374197113717
1249,22,4110.364896352374,1.5613794,1.560953,438.14056850863017,7.2297854,37,0.21907028425431507,1.3418827367951844
1250,22,4110.677296348578,1.5626291,1.5621986,443.23497384156053,7.3674917,37,0.22161748692078026,1.3405811519952353
1251,22,4110.989896344807,1.5638793,1.5634437,448.38574474569646,7.506887,37,0.22419287237284824,1.3392507883632359
1252,22,4111.3024963410135,1.5651298,1.5647056,453.49507033410373,7.6478863,37,0.22674753516705187,1.3379580751082167
1253,22,4111.61489633724,1.5663794,1.5659387,458.59129469061554,7.7903895,37,0.22929564734530777,1.336643063821074
1254,22,4111.9274963334465,1.5676299,1.5672059,463.7814548141305,7.9345922,37,0.23189072740706523,1.3353151785072415
1255,22,4112.240096329653,1.5688802,1.5684382,468.8396794426517,8.080396,37,0.23441983972132585,1.3340183326190673
1256,22,4112.5524963258795,1.5701298,1.5696948,473.9711673298848,8.227698,37,0.2369855836649424,1.3327091737966055
1257,22,4112.865096322086,1.5713803,1.5709476,479.10427061186965,8.376699,37,0.23955213530593483,1.3313955117887917
1258,22,4113.1776963183,1.5726305,1.5721837,484.27744515550694,8.527312,37,0.24213872257775346,1.3300450056403252
1259,22,4113.490096314519,1.5738801,1.5734333,489.4964477473386,8.679451,37,0.2447482238736693,1.3286850561174806
1260,22,4113.802696310733,1.5751308,1.5746722,494.7698785927096,8.833328,37,0.2473849392963548,1.3272872828410964
1261,22,4114.115196306942,1.5763806,1.5759276,499.96180776207984,8.988791,37,0.2499809038810399,1.3259467112846706
1262,22,4114.427696303166,1.5776306,1.5771852,505.1920612622889,9.145882,37,0.25259603063114444,1.3245891233300373
1263,22,4114.740296299373,1.5788809,1.5784225,510.45864041889854,9.304664,37,0.2552293202094493,1.3231932261772694
1264,22,4115.052796295611,1.5801312,1.5796615,515.7748564723497,9.465049,37,0.25788742823617483,1.3217740602968453
1265,22,4115.365296291806,1.5813807,1.580915,521.0865056639159,9.627094,37,0.26054325283195795,1.3203717213806885
1266,22,4115.677896288049,1.5826315,1.5821794,526.4052906725756,9.7908535,37,0.2632026453362878,1.318976781810624
1267,22,4115.990396284236,1.5838816,1.5834215,531.6809129592539,9.956216,37,0.26584045647962695,1.3175810122551144
1268,22,4116.302896280482,1.5851313,1.584664,536.9651687483147,10.123227,37,0.26848258437415734,1.3161814027855716
1269,22,4116.615496276674,1.5863817,1.5859215,542.32978980589,10.291956,37,0.271164894902945,1.3147566310522552
1270,22,4116.94039627273,1.5876814,1.587217,548.2632486093448,10.469164,37,0.2741316243046724,1.313085349000076
1271,22,4117.265496268781,1.5889817,1.5886363,557.5723827794523,10.648891,65,0.2787861913897261,1.309850087716414
1272,22,4117.578096264995,1.5902321,1.5898888,563.0683563587941,10.824083,65,0.281534178179397,1.3083546329320532
1273,22,4117.890496261214,1.5914819,1.5911452,568.4611183688603,11.000869,65,0.28423055918443013,1.3069145986295958
1274,22,4118.203096257428,1.5927322,1.5924082,573.9505158300035,11.179465,65,0.2869752579150017,1.3054329223218146
1275,22,4118.515696253635,1.5939826,1.593638,579.3705896038773,11.359762,65,0.28968529480193866,1.3039526484658837
1276,22,4118.828096249861,1.5952322,1.5948932,584.8981239003033,11.5416565,65,0.29244906195015163,1.3024441551366404
1277,22,4119.140696246068,1.5964828,1.5961547,590.1530005336599,11.725351,65,0.29507650026682997,1.3010781895219883
1278,22,4119.453296242311,1.5977329,1.5973823,595.6851247451414,11.910733,65,0.2978425623725707,1.2995397446800416
1279,22,4119.765696238501,1.5989827,1.5986252,601.1707686171521,12.097719,65,0.30058538430857606,1.2980397987968928
1280,22,4120.078296234744,1.6002331,1.5998783,606.5638552322962,12.286525,65,0.3032819276161481,1.2965963835410785
1281,22,4120.39079623096,1.6014829,1.601123,612.1070149140651,12.476981,65,0.3060535074570325,1.2950694678923937
1282,22,4120.703296227177,1.6027329,1.6023779,617.6829066951304,12.669173,65,0.30884145334756524,1.2935364381929622
1283,22,4121.015896223369,1.6039835,1.603625,623.271259531306,12.86317,65,0.311635629765653,1.2919894293621546
1284,22,4121.3283962196,1.6052336,1.6048746,628.7898543980876,13.058843,65,0.3143949271990438,1.290479683701835
1285,22,4121.640896215802,1.6064832,1.606125,634.229150972109,13.256227,65,0.3171145754860545,1.2890104216529226
